,label,model,nFeatures,truePos,trueNeg,falsePos,falseNeg,testIndex
666,gad,NB,8,1,0,0,0,13
667,gad,LR1,8,1,0,0,0,13
668,gad,SVC1,8,1,0,0,0,13
669,gad,kNN5,8,0,0,0,1,13
670,gad,RF,8,1,0,0,0,13
671,gad,XG,8,1,0,0,0,13
672,gad,NB,1,0,0,1,0,14
673,gad,LR1,1,0,0,1,0,14
674,gad,SVC1,1,0,0,1,0,14
675,gad,kNN5,1,0,1,0,0,14
676,gad,RF,1,0,0,1,0,14
677,gad,XG,1,0,1,0,0,14
678,gad,NB,2,0,0,1,0,14
679,gad,LR1,2,0,1,0,0,14
680,gad,SVC1,2,0,1,0,0,14
681,gad,kNN5,2,0,0,1,0,14
682,gad,RF,2,0,0,1,0,14
683,gad,XG,2,0,0,1,0,14
684,gad,NB,3,0,0,1,0,14
685,gad,LR1,3,0,1,0,0,14
686,gad,SVC1,3,0,0,1,0,14
687,gad,kNN5,3,0,0,1,0,14
688,gad,RF,3,0,0,1,0,14
689,gad,XG,3,0,0,1,0,14
690,gad,NB,4,0,0,1,0,14
691,gad,LR1,4,0,1,0,0,14
692,gad,SVC1,4,0,0,1,0,14
693,gad,kNN5,4,0,0,1,0,14
694,gad,RF,4,0,0,1,0,14
695,gad,XG,4,0,0,1,0,14
696,gad,NB,5,0,0,1,0,14
697,gad,LR1,5,0,1,0,0,14
698,gad,SVC1,5,0,0,1,0,14
699,gad,kNN5,5,0,0,1,0,14
700,gad,RF,5,0,0,1,0,14
701,gad,XG,5,0,0,1,0,14
702,gad,NB,6,0,0,1,0,14
703,gad,LR1,6,0,1,0,0,14
704,gad,SVC1,6,0,1,0,0,14
705,gad,kNN5,6,0,0,1,0,14
706,gad,RF,6,0,0,1,0,14
707,gad,XG,6,0,0,1,0,14
708,gad,NB,7,0,0,1,0,14
709,gad,LR1,7,0,1,0,0,14
710,gad,SVC1,7,0,1,0,0,14
711,gad,kNN5,7,0,0,1,0,14
712,gad,RF,7,0,0,1,0,14
713,gad,XG,7,0,0,1,0,14
714,gad,NB,8,0,0,1,0,14
715,gad,LR1,8,0,1,0,0,14
716,gad,SVC1,8,0,1,0,0,14
717,gad,kNN5,8,0,0,1,0,14
718,gad,RF,8,0,0,1,0,14
719,gad,XG,8,0,0,1,0,14
720,gad,NB,1,0,0,1,0,15
721,gad,LR1,1,0,0,1,0,15
722,gad,SVC1,1,0,0,1,0,15
723,gad,kNN5,1,0,0,1,0,15
724,gad,RF,1,0,0,1,0,15
725,gad,XG,1,0,0,1,0,15
726,gad,NB,2,0,0,1,0,15
727,gad,LR1,2,0,0,1,0,15
728,gad,SVC1,2,0,0,1,0,15
729,gad,kNN5,2,0,0,1,0,15
730,gad,RF,2,0,0,1,0,15
731,gad,XG,2,0,0,1,0,15
732,gad,NB,3,0,0,1,0,15
733,gad,LR1,3,0,0,1,0,15
734,gad,SVC1,3,0,0,1,0,15
735,gad,kNN5,3,0,1,0,0,15
736,gad,RF,3,0,1,0,0,15
737,gad,XG,3,0,1,0,0,15
738,gad,NB,4,0,0,1,0,15
739,gad,LR1,4,0,0,1,0,15
740,gad,SVC1,4,0,0,1,0,15
741,gad,kNN5,4,0,0,1,0,15
742,gad,RF,4,0,1,0,0,15
743,gad,XG,4,0,0,1,0,15
744,gad,NB,5,0,0,1,0,15
745,gad,LR1,5,0,0,1,0,15
746,gad,SVC1,5,0,0,1,0,15
747,gad,kNN5,5,0,0,1,0,15
748,gad,RF,5,0,1,0,0,15
749,gad,XG,5,0,1,0,0,15
750,gad,NB,6,0,0,1,0,15
751,gad,LR1,6,0,0,1,0,15
752,gad,SVC1,6,0,0,1,0,15
753,gad,kNN5,6,0,0,1,0,15
754,gad,RF,6,0,1,0,0,15
755,gad,XG,6,0,0,1,0,15
756,gad,NB,7,0,0,1,0,15
757,gad,LR1,7,0,0,1,0,15
758,gad,SVC1,7,0,0,1,0,15
759,gad,kNN5,7,0,1,0,0,15
760,gad,RF,7,0,1,0,0,15
761,gad,XG,7,0,1,0,0,15
762,gad,NB,8,0,0,1,0,15
763,gad,LR1,8,0,0,1,0,15
764,gad,SVC1,8,0,0,1,0,15
765,gad,kNN5,8,0,1,0,0,15
766,gad,RF,8,0,1,0,0,15
767,gad,XG,8,0,1,0,0,15
768,gad,NB,1,0,0,0,1,16
769,gad,LR1,1,1,0,0,0,16
770,gad,SVC1,1,1,0,0,0,16
771,gad,kNN5,1,0,0,0,1,16
772,gad,RF,1,1,0,0,0,16
773,gad,XG,1,1,0,0,0,16
774,gad,NB,2,0,0,0,1,16
775,gad,LR1,2,1,0,0,0,16
776,gad,SVC1,2,0,0,0,1,16
777,gad,kNN5,2,1,0,0,0,16
778,gad,RF,2,1,0,0,0,16
779,gad,XG,2,1,0,0,0,16
780,gad,NB,3,1,0,0,0,16
781,gad,LR1,3,1,0,0,0,16
782,gad,SVC1,3,1,0,0,0,16
783,gad,kNN5,3,1,0,0,0,16
784,gad,RF,3,1,0,0,0,16
785,gad,XG,3,1,0,0,0,16
786,gad,NB,4,1,0,0,0,16
787,gad,LR1,4,1,0,0,0,16
788,gad,SVC1,4,1,0,0,0,16
789,gad,kNN5,4,1,0,0,0,16
790,gad,RF,4,1,0,0,0,16
791,gad,XG,4,1,0,0,0,16
792,gad,NB,5,1,0,0,0,16
793,gad,LR1,5,1,0,0,0,16
794,gad,SVC1,5,1,0,0,0,16
795,gad,kNN5,5,1,0,0,0,16
796,gad,RF,5,1,0,0,0,16
797,gad,XG,5,1,0,0,0,16
798,gad,NB,6,1,0,0,0,16
799,gad,LR1,6,1,0,0,0,16
800,gad,SVC1,6,1,0,0,0,16
801,gad,kNN5,6,1,0,0,0,16
802,gad,RF,6,1,0,0,0,16
803,gad,XG,6,1,0,0,0,16
804,gad,NB,7,1,0,0,0,16
805,gad,LR1,7,1,0,0,0,16
806,gad,SVC1,7,1,0,0,0,16
807,gad,kNN5,7,1,0,0,0,16
808,gad,RF,7,1,0,0,0,16
809,gad,XG,7,1,0,0,0,16
810,gad,NB,8,1,0,0,0,16
811,gad,LR1,8,1,0,0,0,16
812,gad,SVC1,8,1,0,0,0,16
813,gad,kNN5,8,1,0,0,0,16
814,gad,RF,8,1,0,0,0,16
815,gad,XG,8,1,0,0,0,16
816,gad,NB,1,0,0,1,0,17
817,gad,LR1,1,0,1,0,0,17
818,gad,SVC1,1,0,0,1,0,17
819,gad,kNN5,1,0,0,1,0,17
820,gad,RF,1,0,0,1,0,17
821,gad,XG,1,0,0,1,0,17
822,gad,NB,2,0,0,1,0,17
823,gad,LR1,2,0,0,1,0,17
824,gad,SVC1,2,0,0,1,0,17
825,gad,kNN5,2,0,0,1,0,17
826,gad,RF,2,0,1,0,0,17
827,gad,XG,2,0,0,1,0,17
828,gad,NB,3,0,0,1,0,17
829,gad,LR1,3,0,0,1,0,17
830,gad,SVC1,3,0,0,1,0,17
831,gad,kNN5,3,0,0,1,0,17
832,gad,RF,3,0,0,1,0,17
833,gad,XG,3,0,0,1,0,17
834,gad,NB,4,0,0,1,0,17
835,gad,LR1,4,0,0,1,0,17
836,gad,SVC1,4,0,0,1,0,17
837,gad,kNN5,4,0,0,1,0,17
838,gad,RF,4,0,1,0,0,17
839,gad,XG,4,0,1,0,0,17
840,gad,NB,5,0,0,1,0,17
841,gad,LR1,5,0,1,0,0,17
842,gad,SVC1,5,0,1,0,0,17
843,gad,kNN5,5,0,0,1,0,17
844,gad,RF,5,0,1,0,0,17
845,gad,XG,5,0,1,0,0,17
846,gad,NB,6,0,0,1,0,17
847,gad,LR1,6,0,0,1,0,17
848,gad,SVC1,6,0,1,0,0,17
849,gad,kNN5,6,0,0,1,0,17
850,gad,RF,6,0,1,0,0,17
851,gad,XG,6,0,1,0,0,17
852,gad,NB,7,0,0,1,0,17
853,gad,LR1,7,0,1,0,0,17
854,gad,SVC1,7,0,0,1,0,17
855,gad,kNN5,7,0,0,1,0,17
856,gad,RF,7,0,1,0,0,17
857,gad,XG,7,0,1,0,0,17
858,gad,NB,8,0,0,1,0,17
859,gad,LR1,8,0,1,0,0,17
860,gad,SVC1,8,0,0,1,0,17
861,gad,kNN5,8,0,0,1,0,17
862,gad,RF,8,0,1,0,0,17
863,gad,XG,8,0,1,0,0,17
864,gad,NB,1,0,0,1,0,18
865,gad,LR1,1,0,0,1,0,18
866,gad,SVC1,1,0,0,1,0,18
867,gad,kNN5,1,0,0,1,0,18
868,gad,RF,1,0,0,1,0,18
869,gad,XG,1,0,0,1,0,18
870,gad,NB,2,0,0,1,0,18
871,gad,LR1,2,0,0,1,0,18
872,gad,SVC1,2,0,0,1,0,18
873,gad,kNN5,2,0,0,1,0,18
874,gad,RF,2,0,0,1,0,18
875,gad,XG,2,0,0,1,0,18
876,gad,NB,3,0,0,1,0,18
877,gad,LR1,3,0,0,1,0,18
878,gad,SVC1,3,0,0,1,0,18
879,gad,kNN5,3,0,0,1,0,18
880,gad,RF,3,0,0,1,0,18
881,gad,XG,3,0,0,1,0,18
882,gad,NB,4,0,0,1,0,18
883,gad,LR1,4,0,0,1,0,18
884,gad,SVC1,4,0,0,1,0,18
885,gad,kNN5,4,0,0,1,0,18
886,gad,RF,4,0,1,0,0,18
887,gad,XG,4,0,1,0,0,18
888,gad,NB,5,0,0,1,0,18
889,gad,LR1,5,0,0,1,0,18
890,gad,SVC1,5,0,0,1,0,18
891,gad,kNN5,5,0,0,1,0,18
892,gad,RF,5,0,1,0,0,18
893,gad,XG,5,0,1,0,0,18
894,gad,NB,6,0,0,1,0,18
895,gad,LR1,6,0,0,1,0,18
896,gad,SVC1,6,0,0,1,0,18
897,gad,kNN5,6,0,0,1,0,18
898,gad,RF,6,0,1,0,0,18
899,gad,XG,6,0,1,0,0,18
900,gad,NB,7,0,0,1,0,18
901,gad,LR1,7,0,0,1,0,18
902,gad,SVC1,7,0,0,1,0,18
903,gad,kNN5,7,0,0,1,0,18
904,gad,RF,7,0,1,0,0,18
905,gad,XG,7,0,0,1,0,18
906,gad,NB,8,0,0,1,0,18
907,gad,LR1,8,0,0,1,0,18
908,gad,SVC1,8,0,0,1,0,18
909,gad,kNN5,8,0,0,1,0,18
910,gad,RF,8,0,1,0,0,18
911,gad,XG,8,0,1,0,0,18
912,gad,NB,1,1,0,0,0,19
913,gad,LR1,1,1,0,0,0,19
914,gad,SVC1,1,0,0,0,1,19
915,gad,kNN5,1,0,0,0,1,19
916,gad,RF,1,0,0,0,1,19
917,gad,XG,1,0,0,0,1,19
918,gad,NB,2,0,0,0,1,19
919,gad,LR1,2,0,0,0,1,19
920,gad,SVC1,2,0,0,0,1,19
921,gad,kNN5,2,0,0,0,1,19
922,gad,RF,2,0,0,0,1,19
923,gad,XG,2,0,0,0,1,19
924,gad,NB,3,0,0,0,1,19
925,gad,LR1,3,0,0,0,1,19
926,gad,SVC1,3,0,0,0,1,19
927,gad,kNN5,3,0,0,0,1,19
928,gad,RF,3,0,0,0,1,19
929,gad,XG,3,0,0,0,1,19
930,gad,NB,4,0,0,0,1,19
931,gad,LR1,4,0,0,0,1,19
932,gad,SVC1,4,0,0,0,1,19
933,gad,kNN5,4,0,0,0,1,19
934,gad,RF,4,0,0,0,1,19
935,gad,XG,4,0,0,0,1,19
936,gad,NB,5,0,0,0,1,19
937,gad,LR1,5,0,0,0,1,19
938,gad,SVC1,5,0,0,0,1,19
939,gad,kNN5,5,0,0,0,1,19
940,gad,RF,5,0,0,0,1,19
941,gad,XG,5,0,0,0,1,19
942,gad,NB,6,0,0,0,1,19
943,gad,LR1,6,0,0,0,1,19
944,gad,SVC1,6,0,0,0,1,19
945,gad,kNN5,6,0,0,0,1,19
946,gad,RF,6,0,0,0,1,19
947,gad,XG,6,0,0,0,1,19
948,gad,NB,7,0,0,0,1,19
949,gad,LR1,7,0,0,0,1,19
950,gad,SVC1,7,0,0,0,1,19
951,gad,kNN5,7,0,0,0,1,19
952,gad,RF,7,0,0,0,1,19
953,gad,XG,7,0,0,0,1,19
954,gad,NB,8,1,0,0,0,19
955,gad,LR1,8,0,0,0,1,19
956,gad,SVC1,8,0,0,0,1,19
957,gad,kNN5,8,0,0,0,1,19
958,gad,RF,8,0,0,0,1,19
959,gad,XG,8,0,0,0,1,19
960,gad,NB,1,1,0,0,0,20
961,gad,LR1,1,1,0,0,0,20
962,gad,SVC1,1,1,0,0,0,20
963,gad,kNN5,1,1,0,0,0,20
964,gad,RF,1,1,0,0,0,20
965,gad,XG,1,1,0,0,0,20
966,gad,NB,2,1,0,0,0,20
967,gad,LR1,2,1,0,0,0,20
968,gad,SVC1,2,1,0,0,0,20
969,gad,kNN5,2,1,0,0,0,20
970,gad,RF,2,1,0,0,0,20
971,gad,XG,2,1,0,0,0,20
972,gad,NB,3,1,0,0,0,20
973,gad,LR1,3,1,0,0,0,20
974,gad,SVC1,3,1,0,0,0,20
975,gad,kNN5,3,1,0,0,0,20
976,gad,RF,3,1,0,0,0,20
977,gad,XG,3,1,0,0,0,20
978,gad,NB,4,1,0,0,0,20
979,gad,LR1,4,1,0,0,0,20
980,gad,SVC1,4,1,0,0,0,20
981,gad,kNN5,4,1,0,0,0,20
982,gad,RF,4,0,0,0,1,20
983,gad,XG,4,0,0,0,1,20
984,gad,NB,5,1,0,0,0,20
985,gad,LR1,5,1,0,0,0,20
986,gad,SVC1,5,1,0,0,0,20
987,gad,kNN5,5,1,0,0,0,20
988,gad,RF,5,1,0,0,0,20
989,gad,XG,5,1,0,0,0,20
990,gad,NB,6,1,0,0,0,20
991,gad,LR1,6,1,0,0,0,20
992,gad,SVC1,6,1,0,0,0,20
993,gad,kNN5,6,1,0,0,0,20
994,gad,RF,6,1,0,0,0,20
995,gad,XG,6,1,0,0,0,20
996,gad,NB,7,1,0,0,0,20
997,gad,LR1,7,1,0,0,0,20
998,gad,SVC1,7,1,0,0,0,20
999,gad,kNN5,7,1,0,0,0,20
1000,gad,RF,7,1,0,0,0,20
1001,gad,XG,7,1,0,0,0,20
1002,gad,NB,8,1,0,0,0,20
1003,gad,LR1,8,1,0,0,0,20
1004,gad,SVC1,8,1,0,0,0,20
1005,gad,kNN5,8,1,0,0,0,20
1006,gad,RF,8,1,0,0,0,20
1007,gad,XG,8,1,0,0,0,20
1008,gad,NB,1,0,1,0,0,21
1009,gad,LR1,1,0,1,0,0,21
1010,gad,SVC1,1,0,1,0,0,21
1011,gad,kNN5,1,0,1,0,0,21
1012,gad,RF,1,0,1,0,0,21
1013,gad,XG,1,0,1,0,0,21
1014,gad,NB,2,0,1,0,0,21
1015,gad,LR1,2,0,1,0,0,21
1016,gad,SVC1,2,0,1,0,0,21
1017,gad,kNN5,2,0,1,0,0,21
1018,gad,RF,2,0,1,0,0,21
1019,gad,XG,2,0,1,0,0,21
1020,gad,NB,3,0,1,0,0,21
1021,gad,LR1,3,0,0,1,0,21
1022,gad,SVC1,3,0,1,0,0,21
1023,gad,kNN5,3,0,1,0,0,21
1024,gad,RF,3,0,0,1,0,21
1025,gad,XG,3,0,0,1,0,21
1026,gad,NB,4,0,1,0,0,21
1027,gad,LR1,4,0,0,1,0,21
1028,gad,SVC1,4,0,1,0,0,21
1029,gad,kNN5,4,0,1,0,0,21
1030,gad,RF,4,0,0,1,0,21
1031,gad,XG,4,0,0,1,0,21
1032,gad,NB,5,0,1,0,0,21
1033,gad,LR1,5,0,0,1,0,21
1034,gad,SVC1,5,0,1,0,0,21
1035,gad,kNN5,5,0,1,0,0,21
1036,gad,RF,5,0,0,1,0,21
1037,gad,XG,5,0,0,1,0,21
1038,gad,NB,6,0,1,0,0,21
1039,gad,LR1,6,0,1,0,0,21
1040,gad,SVC1,6,0,1,0,0,21
1041,gad,kNN5,6,0,1,0,0,21
1042,gad,RF,6,0,0,1,0,21
1043,gad,XG,6,0,0,1,0,21
1044,gad,NB,7,0,1,0,0,21
1045,gad,LR1,7,0,1,0,0,21
1046,gad,SVC1,7,0,1,0,0,21
1047,gad,kNN5,7,0,1,0,0,21
1048,gad,RF,7,0,0,1,0,21
1049,gad,XG,7,0,0,1,0,21
1050,gad,NB,8,0,1,0,0,21
1051,gad,LR1,8,0,1,0,0,21
1052,gad,SVC1,8,0,1,0,0,21
1053,gad,kNN5,8,0,1,0,0,21
1054,gad,RF,8,0,1,0,0,21
1055,gad,XG,8,0,0,1,0,21
1056,gad,NB,1,0,1,0,0,22
1057,gad,LR1,1,0,1,0,0,22
1058,gad,SVC1,1,0,1,0,0,22
1059,gad,kNN5,1,0,1,0,0,22
1060,gad,RF,1,0,1,0,0,22
1061,gad,XG,1,0,1,0,0,22
1062,gad,NB,2,0,0,1,0,22
1063,gad,LR1,2,0,0,1,0,22
1064,gad,SVC1,2,0,0,1,0,22
1065,gad,kNN5,2,0,0,1,0,22
1066,gad,RF,2,0,1,0,0,22
1067,gad,XG,2,0,1,0,0,22
1068,gad,NB,3,0,0,1,0,22
1069,gad,LR1,3,0,0,1,0,22
1070,gad,SVC1,3,0,0,1,0,22
1071,gad,kNN5,3,0,0,1,0,22
1072,gad,RF,3,0,1,0,0,22
1073,gad,XG,3,0,0,1,0,22
1074,gad,NB,4,0,1,0,0,22
1075,gad,LR1,4,0,0,1,0,22
1076,gad,SVC1,4,0,0,1,0,22
1077,gad,kNN5,4,0,0,1,0,22
1078,gad,RF,4,0,1,0,0,22
1079,gad,XG,4,0,1,0,0,22
1080,gad,NB,5,0,0,1,0,22
1081,gad,LR1,5,0,0,1,0,22
1082,gad,SVC1,5,0,0,1,0,22
1083,gad,kNN5,5,0,0,1,0,22
1084,gad,RF,5,0,1,0,0,22
1085,gad,XG,5,0,1,0,0,22
1086,gad,NB,6,0,0,1,0,22
1087,gad,LR1,6,0,0,1,0,22
1088,gad,SVC1,6,0,0,1,0,22
1089,gad,kNN5,6,0,0,1,0,22
1090,gad,RF,6,0,1,0,0,22
1091,gad,XG,6,0,0,1,0,22
1092,gad,NB,7,0,0,1,0,22
1093,gad,LR1,7,0,0,1,0,22
1094,gad,SVC1,7,0,0,1,0,22
1095,gad,kNN5,7,0,0,1,0,22
1096,gad,RF,7,0,1,0,0,22
1097,gad,XG,7,0,0,1,0,22
1098,gad,NB,8,0,0,1,0,22
1099,gad,LR1,8,0,0,1,0,22
1100,gad,SVC1,8,0,0,1,0,22
1101,gad,kNN5,8,0,0,1,0,22
1102,gad,RF,8,0,0,1,0,22
1103,gad,XG,8,0,0,1,0,22
1104,gad,NB,1,0,0,1,0,23
1105,gad,LR1,1,0,0,1,0,23
1106,gad,SVC1,1,0,0,1,0,23
1107,gad,kNN5,1,0,0,1,0,23
1108,gad,RF,1,0,0,1,0,23
1109,gad,XG,1,0,0,1,0,23
1110,gad,NB,2,0,0,1,0,23
1111,gad,LR1,2,0,0,1,0,23
1112,gad,SVC1,2,0,0,1,0,23
1113,gad,kNN5,2,0,0,1,0,23
1114,gad,RF,2,0,0,1,0,23
1115,gad,XG,2,0,0,1,0,23
1116,gad,NB,3,0,0,1,0,23
1117,gad,LR1,3,0,0,1,0,23
1118,gad,SVC1,3,0,0,1,0,23
1119,gad,kNN5,3,0,0,1,0,23
1120,gad,RF,3,0,0,1,0,23
1121,gad,XG,3,0,0,1,0,23
1122,gad,NB,4,0,0,1,0,23
1123,gad,LR1,4,0,0,1,0,23
1124,gad,SVC1,4,0,0,1,0,23
1125,gad,kNN5,4,0,0,1,0,23
1126,gad,RF,4,0,0,1,0,23
1127,gad,XG,4,0,0,1,0,23
1128,gad,NB,5,0,0,1,0,23
1129,gad,LR1,5,0,0,1,0,23
1130,gad,SVC1,5,0,0,1,0,23
1131,gad,kNN5,5,0,0,1,0,23
1132,gad,RF,5,0,0,1,0,23
1133,gad,XG,5,0,0,1,0,23
1134,gad,NB,6,0,0,1,0,23
1135,gad,LR1,6,0,0,1,0,23
1136,gad,SVC1,6,0,0,1,0,23
1137,gad,kNN5,6,0,1,0,0,23
1138,gad,RF,6,0,0,1,0,23
1139,gad,XG,6,0,0,1,0,23
1140,gad,NB,7,0,0,1,0,23
1141,gad,LR1,7,0,0,1,0,23
1142,gad,SVC1,7,0,0,1,0,23
1143,gad,kNN5,7,0,1,0,0,23
1144,gad,RF,7,0,0,1,0,23
1145,gad,XG,7,0,0,1,0,23
1146,gad,NB,8,0,0,1,0,23
1147,gad,LR1,8,0,0,1,0,23
1148,gad,SVC1,8,0,0,1,0,23
1149,gad,kNN5,8,0,1,0,0,23
1150,gad,RF,8,0,0,1,0,23
1151,gad,XG,8,0,0,1,0,23
1152,gad,NB,1,0,0,1,0,24
1153,gad,LR1,1,0,0,1,0,24
1154,gad,SVC1,1,0,0,1,0,24
1155,gad,kNN5,1,0,0,1,0,24
1156,gad,RF,1,0,0,1,0,24
1157,gad,XG,1,0,0,1,0,24
1158,gad,NB,2,0,0,1,0,24
1159,gad,LR1,2,0,0,1,0,24
1160,gad,SVC1,2,0,1,0,0,24
1161,gad,kNN5,2,0,1,0,0,24
1162,gad,RF,2,0,1,0,0,24
1163,gad,XG,2,0,0,1,0,24
1164,gad,NB,3,0,0,1,0,24
1165,gad,LR1,3,0,0,1,0,24
1166,gad,SVC1,3,0,0,1,0,24
1167,gad,kNN5,3,0,0,1,0,24
1168,gad,RF,3,0,0,1,0,24
1169,gad,XG,3,0,0,1,0,24
1170,gad,NB,4,0,0,1,0,24
1171,gad,LR1,4,0,0,1,0,24
1172,gad,SVC1,4,0,0,1,0,24
1173,gad,kNN5,4,0,0,1,0,24
1174,gad,RF,4,0,0,1,0,24
1175,gad,XG,4,0,0,1,0,24
1176,gad,NB,5,0,0,1,0,24
1177,gad,LR1,5,0,0,1,0,24
1178,gad,SVC1,5,0,0,1,0,24
1179,gad,kNN5,5,0,0,1,0,24
1180,gad,RF,5,0,0,1,0,24
1181,gad,XG,5,0,0,1,0,24
1182,gad,NB,6,0,0,1,0,24
1183,gad,LR1,6,0,0,1,0,24
1184,gad,SVC1,6,0,0,1,0,24
1185,gad,kNN5,6,0,0,1,0,24
1186,gad,RF,6,0,1,0,0,24
1187,gad,XG,6,0,1,0,0,24
1188,gad,NB,7,0,1,0,0,24
1189,gad,LR1,7,0,0,1,0,24
1190,gad,SVC1,7,0,0,1,0,24
1191,gad,kNN5,7,0,0,1,0,24
1192,gad,RF,7,0,1,0,0,24
1193,gad,XG,7,0,1,0,0,24
1194,gad,NB,8,0,0,1,0,24
1195,gad,LR1,8,0,0,1,0,24
1196,gad,SVC1,8,0,0,1,0,24
1197,gad,kNN5,8,0,0,1,0,24
1198,gad,RF,8,0,1,0,0,24
1199,gad,XG,8,0,1,0,0,24
1200,gad,NB,1,1,0,0,0,25
1201,gad,LR1,1,1,0,0,0,25
1202,gad,SVC1,1,1,0,0,0,25
1203,gad,kNN5,1,0,0,0,1,25
1204,gad,RF,1,1,0,0,0,25
1205,gad,XG,1,1,0,0,0,25
1206,gad,NB,2,1,0,0,0,25
1207,gad,LR1,2,1,0,0,0,25
1208,gad,SVC1,2,1,0,0,0,25
1209,gad,kNN5,2,0,0,0,1,25
1210,gad,RF,2,0,0,0,1,25
1211,gad,XG,2,1,0,0,0,25
1212,gad,NB,3,1,0,0,0,25
1213,gad,LR1,3,1,0,0,0,25
1214,gad,SVC1,3,1,0,0,0,25
1215,gad,kNN5,3,0,0,0,1,25
1216,gad,RF,3,0,0,0,1,25
1217,gad,XG,3,0,0,0,1,25
1218,gad,NB,4,1,0,0,0,25
1219,gad,LR1,4,1,0,0,0,25
1220,gad,SVC1,4,1,0,0,0,25
1221,gad,kNN5,4,0,0,0,1,25
1222,gad,RF,4,1,0,0,0,25
1223,gad,XG,4,1,0,0,0,25
1224,gad,NB,5,1,0,0,0,25
1225,gad,LR1,5,1,0,0,0,25
1226,gad,SVC1,5,1,0,0,0,25
1227,gad,kNN5,5,0,0,0,1,25
1228,gad,RF,5,1,0,0,0,25
1229,gad,XG,5,1,0,0,0,25
1230,gad,NB,6,1,0,0,0,25
1231,gad,LR1,6,1,0,0,0,25
1232,gad,SVC1,6,1,0,0,0,25
1233,gad,kNN5,6,1,0,0,0,25
1234,gad,RF,6,1,0,0,0,25
1235,gad,XG,6,1,0,0,0,25
1236,gad,NB,7,1,0,0,0,25
1237,gad,LR1,7,1,0,0,0,25
1238,gad,SVC1,7,1,0,0,0,25
1239,gad,kNN5,7,0,0,0,1,25
1240,gad,RF,7,1,0,0,0,25
1241,gad,XG,7,1,0,0,0,25
1242,gad,NB,8,1,0,0,0,25
1243,gad,LR1,8,1,0,0,0,25
1244,gad,SVC1,8,1,0,0,0,25
1245,gad,kNN5,8,0,0,0,1,25
1246,gad,RF,8,1,0,0,0,25
1247,gad,XG,8,1,0,0,0,25
1248,gad,NB,1,1,0,0,0,26
1249,gad,LR1,1,1,0,0,0,26
1250,gad,SVC1,1,1,0,0,0,26
1251,gad,kNN5,1,0,0,0,1,26
1252,gad,RF,1,1,0,0,0,26
1253,gad,XG,1,1,0,0,0,26
1254,gad,NB,2,1,0,0,0,26
1255,gad,LR1,2,1,0,0,0,26
1256,gad,SVC1,2,0,0,0,1,26
1257,gad,kNN5,2,1,0,0,0,26
1258,gad,RF,2,1,0,0,0,26
1259,gad,XG,2,1,0,0,0,26
1260,gad,NB,3,1,0,0,0,26
1261,gad,LR1,3,1,0,0,0,26
1262,gad,SVC1,3,0,0,0,1,26
1263,gad,kNN5,3,1,0,0,0,26
1264,gad,RF,3,1,0,0,0,26
1265,gad,XG,3,0,0,0,1,26
1266,gad,NB,4,1,0,0,0,26
1267,gad,LR1,4,1,0,0,0,26
1268,gad,SVC1,4,1,0,0,0,26
1269,gad,kNN5,4,1,0,0,0,26
1270,gad,RF,4,1,0,0,0,26
1271,gad,XG,4,1,0,0,0,26
1272,gad,NB,5,1,0,0,0,26
1273,gad,LR1,5,1,0,0,0,26
1274,gad,SVC1,5,1,0,0,0,26
1275,gad,kNN5,5,1,0,0,0,26
1276,gad,RF,5,1,0,0,0,26
1277,gad,XG,5,1,0,0,0,26
1278,gad,NB,6,1,0,0,0,26
1279,gad,LR1,6,1,0,0,0,26
1280,gad,SVC1,6,1,0,0,0,26
1281,gad,kNN5,6,1,0,0,0,26
1282,gad,RF,6,1,0,0,0,26
1283,gad,XG,6,1,0,0,0,26
1284,gad,NB,7,1,0,0,0,26
1285,gad,LR1,7,1,0,0,0,26
1286,gad,SVC1,7,1,0,0,0,26
1287,gad,kNN5,7,1,0,0,0,26
1288,gad,RF,7,1,0,0,0,26
1289,gad,XG,7,1,0,0,0,26
1290,gad,NB,8,1,0,0,0,26
1291,gad,LR1,8,1,0,0,0,26
1292,gad,SVC1,8,1,0,0,0,26
1293,gad,kNN5,8,1,0,0,0,26
1294,gad,RF,8,1,0,0,0,26
1295,gad,XG,8,1,0,0,0,26
1296,gad,NB,1,0,0,0,1,27
1297,gad,LR1,1,0,0,0,1,27
1298,gad,SVC1,1,0,0,0,1,27
1299,gad,kNN5,1,0,0,0,1,27
1300,gad,RF,1,0,0,0,1,27
1301,gad,XG,1,0,0,0,1,27
1302,gad,NB,2,0,0,0,1,27
1303,gad,LR1,2,0,0,0,1,27
1304,gad,SVC1,2,0,0,0,1,27
1305,gad,kNN5,2,0,0,0,1,27
1306,gad,RF,2,0,0,0,1,27
1307,gad,XG,2,0,0,0,1,27
1308,gad,NB,3,0,0,0,1,27
1309,gad,LR1,3,0,0,0,1,27
1310,gad,SVC1,3,0,0,0,1,27
1311,gad,kNN5,3,0,0,0,1,27
1312,gad,RF,3,0,0,0,1,27
1313,gad,XG,3,0,0,0,1,27
1314,gad,NB,4,0,0,0,1,27
1315,gad,LR1,4,0,0,0,1,27
1316,gad,SVC1,4,0,0,0,1,27
1317,gad,kNN5,4,0,0,0,1,27
1318,gad,RF,4,0,0,0,1,27
1319,gad,XG,4,0,0,0,1,27
